MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.mirka.com/en-us/9A-570-320,,,,,,20000011,Hardware & Tools,Abrasives & Sanding,Sanding Belts,1500011,9A-570-320,9A-570-320 Abranet 2.75x30,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka USA Inc.,Mirka®,,9A-570-320,,Abrasives & Polishing > Sanding Belts & Sheets > Sanding Belts,"Mirka USA Inc., Mirka, Sanding Belt, Abranet Series, 9A-570-320, 2.75x30",SND BLT 2.75X30 9A,Mirka® Abranet Series 9A-570-320 Sanding Belt 2.75x30,"Mirka® Sanding Belt, Abranet Series, Mesh Aluminum Oxide, 2.75x30, 9 A",Mirka® Abranet Series 9A-570-320 Sanding Belt 2.75x30,"Engineered for heavy-duty industrial and commercial applications, the Mirka® 9A-570-320 delivers superior durability, precision performance, and maximum uptime.",Dimensions: 2.75x30,,,,,,,,,,,,,,,,,,,,,,,,,Sanding Belt,Series,Abranet Series,,Model,9A-570-320,,Size,2.75x30,,Width,2.75,in,Length,30,in,Material,Mesh Aluminum Oxide,,Amperage Rating,9,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191501,,,1,EA,,,,,,,,,,,,MIRKA_9A-570-320.jpg,MIRKA_9A-570-320_1.jpg,MIRKA_9A-570-320_2.jpg,,,,,,,MIRKA_9A-570-320_Specification_Sheet.pdf,MIRKA_9A-570-320_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBD090094101F,,,,,,20000012,Industrial Supplies,General Industrial,Hardware & Accessories,1500012,DBD090094101F,"DBD090094101F Diablo 9"" - Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBD090094101F,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Freud America, Diablo, Industrial Component, Diablo Series, DBD090094101F",HARDWARE & ACCESSORIES,Diablo® Diablo Series DBD090094101F Industrial Component,"Diablo® Industrial Component, Diablo Series, Premium Ceramic Blend",Diablo® Diablo Series DBD090094101F Industrial Component,"Engineered for heavy-duty industrial and commercial applications, the Diablo® DBD090094101F delivers superior durability, precision performance, and maximum uptime.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Series,Diablo Series,,Model,DBD090094101F,,Material,Premium Ceramic Blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,DIABLO_DBD090094101F.jpg,DIABLO_DBD090094101F_1.jpg,DIABLO_DBD090094101F_2.jpg,,,,,,,DIABLO_DBD090094101F_Specification_Sheet.pdf,DIABLO_DBD090094101F_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBDS12125A01F,,,,,,20000013,Industrial Supplies,General Industrial,Hardware & Accessories,1500013,DBDS12125A01F,"DBDS12125A01F Diablo 12"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBDS12125A01F,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Freud America, Diablo, Industrial Component, Diablo Series, DBDS12125A01F",HARDWARE & ACCESSORIES,Diablo® Diablo Series DBDS12125A01F Industrial Component,"Diablo® Industrial Component, Diablo Series, Premium Ceramic Blend",Diablo® Diablo Series DBDS12125A01F Industrial Component,"Engineered for heavy-duty industrial and commercial applications, the Diablo® DBDS12125A01F delivers superior durability, precision performance, and maximum uptime.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Series,Diablo Series,,Model,DBDS12125A01F,,Material,Premium Ceramic Blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,DIABLO_DBDS12125A01F.jpg,DIABLO_DBDS12125A01F_1.jpg,DIABLO_DBDS12125A01F_2.jpg,,,,,,,DIABLO_DBDS12125A01F_Specification_Sheet.pdf,DIABLO_DBDS12125A01F_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBDS12125G01F,,,,,,20000014,Industrial Supplies,General Industrial,Hardware & Accessories,1500014,DBDS12125G01F,"DBDS12125G01F Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBDS12125G01F,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Freud America, Diablo, Industrial Component, Diablo Series, DBDS12125G01F, 12...",HARDWARE & ACCESSORIES 12X20,Diablo® Diablo Series DBDS12125G01F Industrial Component 12 inx20,"Diablo® Industrial Component, Diablo Series, Premium Ceramic Blend, 12 inx20",Diablo® Diablo Series DBDS12125G01F Industrial Component 12 inx20,"Engineered for heavy-duty industrial and commercial applications, the Diablo® DBDS12125G01F delivers superior durability, precision performance, and maximum uptime.",Dimensions: 12 inx20,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Series,Diablo Series,,Model,DBDS12125G01F,,Size,12 inx20,,Width,12,in,Length,20,in,Material,Premium Ceramic Blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,DIABLO_DBDS12125G01F.jpg,DIABLO_DBDS12125G01F_1.jpg,DIABLO_DBDS12125G01F_2.jpg,,,,,,,DIABLO_DBDS12125G01F_Specification_Sheet.pdf,DIABLO_DBDS12125G01F_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBDS14125A01F,,,,,,20000015,Industrial Supplies,General Industrial,Hardware & Accessories,1500015,DBDS14125A01F,"DBDS14125A01F Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBDS14125A01F,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Freud America, Diablo, Industrial Component, Diablo Series, DBDS14125A01F, 14...",HARDWARE & ACCESSORIES 14X1,Diablo® Diablo Series DBDS14125A01F Industrial Component 14 inx1 in,"Diablo® Industrial Component, Diablo Series, Premium Ceramic Blend, 14 inx1 in",Diablo® Diablo Series DBDS14125A01F Industrial Component 14 inx1 in,"Engineered for heavy-duty industrial and commercial applications, the Diablo® DBDS14125A01F delivers superior durability, precision performance, and maximum uptime.",Dimensions: 14 inx1 in,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Series,Diablo Series,,Model,DBDS14125A01F,,Size,14 inx1 in,,Width,14,in,Length,1,in,Material,Premium Ceramic Blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,DIABLO_DBDS14125A01F.jpg,DIABLO_DBDS14125A01F_1.jpg,DIABLO_DBDS14125A01F_2.jpg,,,,,,,DIABLO_DBDS14125A01F_Specification_Sheet.pdf,DIABLO_DBDS14125A01F_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBDS14125G01F,,,,,,20000016,Industrial Supplies,General Industrial,Hardware & Accessories,1500016,DBDS14125G01F,"DBDS14125G01F Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBDS14125G01F,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Freud America, Diablo, Industrial Component, Diablo Series, DBDS14125G01F, 14...",HARDWARE & ACCESSORIES 14X20,Diablo® Diablo Series DBDS14125G01F Industrial Component 14 inx20,"Diablo® Industrial Component, Diablo Series, Premium Ceramic Blend, 14 inx20",Diablo® Diablo Series DBDS14125G01F Industrial Component 14 inx20,"Engineered for heavy-duty industrial and commercial applications, the Diablo® DBDS14125G01F delivers superior durability, precision performance, and maximum uptime.",Dimensions: 14 inx20,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Series,Diablo Series,,Model,DBDS14125G01F,,Size,14 inx20,,Width,14,in,Length,20,in,Material,Premium Ceramic Blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,DIABLO_DBDS14125G01F.jpg,DIABLO_DBDS14125G01F_1.jpg,DIABLO_DBDS14125G01F_2.jpg,,,,,,,DIABLO_DBDS14125G01F_Specification_Sheet.pdf,DIABLO_DBDS14125G01F_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0013,,,,,,20000017,Industrial Supplies,General Industrial,Hardware & Accessories,1500017,49-94-0013,"49-94-0013 Milw 5""x.045""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0013,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Milwaukee Electric Tool Corporation, Milwaukee, Industrial Component, 49-94-0...",HARDWARE & ACCESSORIES 045X7/8,Milwaukee® 49-94-0013 Industrial Component 045 inx7/8 in,"Milwaukee® Industrial Component, 045 inx7/8 in",Milwaukee® 49-94-0013 Industrial Component 045 inx7/8 in,"Engineered for heavy-duty industrial and commercial applications, the Milwaukee® 49-94-0013 delivers superior durability, precision performance, and maximum uptime.",Dimensions: 045 inx7/8 in,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Model,49-94-0013,,Size,045 inx7/8 in,,Width,045,in,Length,7/8,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,MILWAUKEE_49-94-0013.jpg,MILWAUKEE_49-94-0013_1.jpg,MILWAUKEE_49-94-0013_2.jpg,,,,,,,MILWAUKEE_49-94-0013_Specification_Sheet.pdf,MILWAUKEE_49-94-0013_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0029,,,,,,20000018,Industrial Supplies,General Industrial,Hardware & Accessories,1500018,49-94-0029,"49-94-0029 Milw 6-1/2""x1/8""x5/8"" DKO Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0029,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Milwaukee Electric Tool Corporation, Milwaukee, Industrial Component, 49-94-0...",HARDWARE & ACCESSORIES 6-1/2X1/8,Milwaukee® 49-94-0029 Industrial Component 6-1/2 inx1/8 in,"Milwaukee® Industrial Component, 6-1/2 inx1/8 in",Milwaukee® 49-94-0029 Industrial Component 6-1/2 inx1/8 in,"Engineered for heavy-duty industrial and commercial applications, the Milwaukee® 49-94-0029 delivers superior durability, precision performance, and maximum uptime.",Dimensions: 6-1/2 inx1/8 in,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Model,49-94-0029,,Size,6-1/2 inx1/8 in,,Width,6-1/2,in,Length,1/8,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,MILWAUKEE_49-94-0029.jpg,MILWAUKEE_49-94-0029_1.jpg,MILWAUKEE_49-94-0029_2.jpg,,,,,,,MILWAUKEE_49-94-0029_Specification_Sheet.pdf,MILWAUKEE_49-94-0029_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0033,,,,,,20000019,Industrial Supplies,General Industrial,Hardware & Accessories,1500019,49-94-0033,"49-94-0033 Milw 7""x1/16""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0033,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Milwaukee Electric Tool Corporation, Milwaukee, Industrial Component, 49-94-0...",HARDWARE & ACCESSORIES 7X1/16,Milwaukee® 49-94-0033 Industrial Component 7 inx1/16 in,"Milwaukee® Industrial Component, 7 inx1/16 in",Milwaukee® 49-94-0033 Industrial Component 7 inx1/16 in,"Engineered for heavy-duty industrial and commercial applications, the Milwaukee® 49-94-0033 delivers superior durability, precision performance, and maximum uptime.",Dimensions: 7 inx1/16 in,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Model,49-94-0033,,Size,7 inx1/16 in,,Width,7,in,Length,1/16,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,MILWAUKEE_49-94-0033.jpg,MILWAUKEE_49-94-0033_1.jpg,MILWAUKEE_49-94-0033_2.jpg,,,,,,,MILWAUKEE_49-94-0033_Specification_Sheet.pdf,MILWAUKEE_49-94-0033_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0001,,,,,,20000020,Industrial Supplies,General Industrial,Hardware & Accessories,1500020,49-94-0001,"49-94-0001 Milw 4""x.040""x5/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0001,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Milwaukee Electric Tool Corporation, Milwaukee, Industrial Component, 49-94-0...",HARDWARE & ACCESSORIES 040X5/8,Milwaukee® 49-94-0001 Industrial Component 040 inx5/8 in,"Milwaukee® Industrial Component, 040 inx5/8 in",Milwaukee® 49-94-0001 Industrial Component 040 inx5/8 in,"Engineered for heavy-duty industrial and commercial applications, the Milwaukee® 49-94-0001 delivers superior durability, precision performance, and maximum uptime.",Dimensions: 040 inx5/8 in,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Model,49-94-0001,,Size,040 inx5/8 in,,Width,040,in,Length,5/8,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,MILWAUKEE_49-94-0001.jpg,MILWAUKEE_49-94-0001_1.jpg,MILWAUKEE_49-94-0001_2.jpg,,,,,,,MILWAUKEE_49-94-0001_Specification_Sheet.pdf,MILWAUKEE_49-94-0001_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0039,,,,,,20000021,Industrial Supplies,General Industrial,Hardware & Accessories,1500021,49-94-0039,"49-94-0039 Milw 7""x1/8""x5/8"" DKO Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0039,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Milwaukee Electric Tool Corporation, Milwaukee, Industrial Component, 49-94-0...",HARDWARE & ACCESSORIES 7X1/8,Milwaukee® 49-94-0039 Industrial Component 7 inx1/8 in,"Milwaukee® Industrial Component, 7 inx1/8 in",Milwaukee® 49-94-0039 Industrial Component 7 inx1/8 in,"Engineered for heavy-duty industrial and commercial applications, the Milwaukee® 49-94-0039 delivers superior durability, precision performance, and maximum uptime.",Dimensions: 7 inx1/8 in,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Model,49-94-0039,,Size,7 inx1/8 in,,Width,7,in,Length,1/8,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,MILWAUKEE_49-94-0039.jpg,MILWAUKEE_49-94-0039_1.jpg,MILWAUKEE_49-94-0039_2.jpg,,,,,,,MILWAUKEE_49-94-0039_Specification_Sheet.pdf,MILWAUKEE_49-94-0039_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0043,,,,,,20000022,Industrial Supplies,General Industrial,Hardware & Accessories,1500022,49-94-0043,"49-94-0043 Milw 9""x3/32""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0043,,"Industrial Supplies > Maintenance, Repair & Operations > Hardware & Fasteners","Milwaukee Electric Tool Corporation, Milwaukee, Industrial Component, 49-94-0...",HARDWARE & ACCESSORIES 9X3/32,Milwaukee® 49-94-0043 Industrial Component 9 inx3/32 in,"Milwaukee® Industrial Component, 9 inx3/32 in",Milwaukee® 49-94-0043 Industrial Component 9 inx3/32 in,"Engineered for heavy-duty industrial and commercial applications, the Milwaukee® 49-94-0043 delivers superior durability, precision performance, and maximum uptime.",Dimensions: 9 inx3/32 in,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Model,49-94-0043,,Size,9 inx3/32 in,,Width,9,in,Length,3/32,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31160000,,,1,EA,,,,,,,,,,,,MILWAUKEE_49-94-0043.jpg,MILWAUKEE_49-94-0043_1.jpg,MILWAUKEE_49-94-0043_2.jpg,,,,,,,MILWAUKEE_49-94-0043_Specification_Sheet.pdf,MILWAUKEE_49-94-0043_Installation_Manual.pdf,,,,,,,,,,,,,,,,,Yes
